drug_row,side_effect_col,label,matched_positive_col,prevalence_bin
27,35,0,621,4
27,689,1,689,1
27,458,0,689,1
27,630,0,689,1
27,279,0,689,1
27,71,0,689,1
27,245,0,689,1
27,754,1,754,0
27,701,0,754,0
27,806,0,754,0
27,572,0,754,0
27,562,0,754,0
27,867,0,754,0
27,758,1,758,4
27,861,0,758,4
27,2,0,758,4
27,332,0,758,4
27,445,0,758,4
27,74,0,758,4
27,778,1,778,4
27,215,0,778,4
27,607,0,778,4
27,696,0,778,4
27,180,0,778,4
27,273,0,778,4
27,869,1,869,2
27,306,0,869,2
27,132,0,869,2
27,79,0,869,2
27,460,0,869,2
27,21,0,869,2
27,924,1,924,0
27,40,0,924,0
27,806,0,924,0
27,562,0,924,0
27,32,0,924,0
27,385,0,924,0
27,950,1,950,3
27,885,0,950,3
27,539,0,950,3
27,181,0,950,3
27,930,0,950,3
27,620,0,950,3
27,978,1,978,4
27,273,0,978,4
27,215,0,978,4
27,607,0,978,4
27,92,0,978,4
27,269,0,978,4
28,20,1,20,0
28,701,0,20,0
28,881,0,20,0
28,40,0,20,0
28,986,0,20,0
28,924,0,20,0
28,44,1,44,1
28,307,0,44,1
28,827,0,44,1
28,270,0,44,1
28,464,0,44,1
28,536,0,44,1
28,71,1,71,1
28,622,0,71,1
28,610,0,71,1
28,279,0,71,1
28,630,0,71,1
28,33,0,71,1
28,80,1,80,4
28,236,0,80,4
28,180,0,80,4
28,92,0,80,4
28,225,0,80,4
28,468,0,80,4
28,132,1,132,2
28,146,0,132,2
28,399,0,132,2
28,79,0,132,2
28,631,0,132,2
28,345,0,132,2
28,243,1,243,4
28,74,0,243,4
28,35,0,243,4
28,225,0,243,4
28,696,0,243,4
28,2,0,243,4
28,252,1,252,4
28,207,0,252,4
28,468,0,252,4
28,74,0,252,4
28,215,0,252,4
28,236,0,252,4
28,258,1,258,4
28,696,0,258,4
28,445,0,258,4
28,74,0,258,4
28,35,0,258,4
28,2,0,258,4
28,269,1,269,4
28,696,0,269,4
28,2,0,269,4
28,683,0,269,4
28,468,0,269,4
28,225,0,269,4
28,273,1,273,4
28,2,0,273,4
28,236,0,273,4
28,180,0,273,4
28,445,0,273,4
28,35,0,273,4
28,318,1,318,0
28,228,0,318,0
28,974,0,318,0
28,924,0,318,0
28,477,0,318,0
28,385,0,318,0
28,332,1,332,4
28,92,0,332,4
28,207,0,332,4
28,683,0,332,4
28,74,0,332,4
28,468,0,332,4
28,401,1,401,4
28,445,0,401,4
28,468,0,401,4
28,2,0,401,4
28,215,0,401,4
28,74,0,401,4
28,409,1,409,1
28,307,0,409,1
28,279,0,409,1
28,270,0,409,1
28,83,0,409,1
28,147,0,409,1
28,505,1,505,4
28,683,0,505,4
28,74,0,505,4
28,207,0,505,4
28,92,0,505,4
28,445,0,505,4
28,519,1,519,1
28,901,0,519,1
28,944,0,519,1
28,307,0,519,1
28,536,0,519,1
28,279,0,519,1
28,607,1,607,4
28,207,0,607,4
28,683,0,607,4
28,468,0,607,4
28,236,0,607,4
28,74,0,607,4
28,621,1,621,4
28,2,0,621,4
28,696,0,621,4
28,445,0,621,4
28,215,0,621,4
28,180,0,621,4
28,688,1,688,3
28,970,0,688,3
28,234,0,688,3
28,720,0,688,3
28,937,0,688,3
28,656,0,688,3
28,758,1,758,4
28,683,0,758,4
28,92,0,758,4
28,225,0,758,4
28,236,0,758,4
28,2,0,758,4
28,778,1,778,4
28,35,0,778,4
28,696,0,778,4
28,92,0,778,4
28,445,0,778,4
28,180,0,778,4
28,861,1,861,4
28,74,0,861,4
28,236,0,861,4
28,696,0,861,4
28,2,0,861,4
28,468,0,861,4
28,885,1,885,3
28,539,0,885,3
28,970,0,885,3
28,832,0,885,3
28,342,0,885,3
28,655,0,885,3
28,950,1,950,3
28,53,0,950,3
28,946,0,950,3
28,883,0,950,3
28,443,0,950,3
28,488,0,950,3
28,978,1,978,4
28,215,0,978,4
28,35,0,978,4
28,207,0,978,4
28,225,0,978,4
28,696,0,978,4
29,1,1,1,2
29,227,0,1,2
29,733,0,1,2
29,132,0,1,2
29,275,0,1,2
29,303,0,1,2
29,2,1,2,4
29,180,0,2,4
29,683,0,2,4
29,252,0,2,4
29,80,0,2,4
29,468,0,2,4
29,33,1,33,1
29,774,0,33,1
29,85,0,33,1
29,630,0,33,1
29,22,0,33,1
29,300,0,33,1
29,35,1,35,4
29,273,0,35,4
29,215,0,35,4
29,252,0,35,4
29,468,0,35,4
29,92,0,35,4
29,53,1,53,3
29,904,0,53,3
29,655,0,53,3
29,265,0,53,3
29,688,0,53,3
29,885,0,53,3
29,147,1,147,1
29,774,0,147,1
29,519,0,147,1
29,827,0,147,1
29,245,0,147,1
29,536,0,147,1
29,207,1,207,4
29,180,0,207,4
29,225,0,207,4
29,269,0,207,4
29,215,0,207,4
29,468,0,207,4
29,243,1,243,4
29,92,0,243,4
29,607,0,243,4
29,236,0,243,4
29,215,0,243,4
29,269,0,243,4
29,247,1,247,0
29,867,0,247,0
29,477,0,247,0
29,881,0,247,0
29,562,0,247,0
29,32,0,247,0
29,258,1,258,4
29,269,0,258,4
29,225,0,258,4
29,80,0,258,4
29,236,0,258,4
29,607,0,258,4
29,318,1,318,0
29,20,0,318,0
29,385,0,318,0
29,660,0,318,0
29,562,0,318,0
29,806,0,318,0
29,332,1,332,4
29,215,0,332,4
29,252,0,332,4
29,92,0,332,4
29,468,0,332,4
29,607,0,332,4
29,342,1,342,3
29,488,0,342,3
29,655,0,342,3
29,620,0,342,3
29,539,0,342,3
29,904,0,342,3
29,358,1,358,1
29,458,0,358,1
29,83,0,358,1
29,44,0,358,1
29,279,0,358,1
29,300,0,358,1
29,381,1,381,0
29,793,0,381,0
29,228,0,381,0
29,477,0,381,0
29,691,0,381,0
29,660,0,381,0
29,401,1,401,4
29,225,0,401,4
29,607,0,401,4
29,92,0,401,4
29,74,0,401,4
29,468,0,401,4
29,409,1,409,1
29,245,0,409,1
29,85,0,409,1
29,516,0,409,1
29,630,0,409,1
29,83,0,409,1
29,431,1,431,2
29,361,0,431,2
29,392,0,431,2
29,386,0,431,2
29,21,0,431,2
29,460,0,431,2
29,432,1,432,3
29,564,0,432,3
29,808,0,432,3
29,904,0,432,3
29,234,0,432,3
29,265,0,432,3
29,445,1,445,4
29,607,0,445,4
29,269,0,445,4
29,273,0,445,4
29,252,0,445,4
29,225,0,445,4
29,452,1,452,2
29,114,0,452,2
29,303,0,452,2
29,399,0,452,2
29,345,0,452,2
29,146,0,452,2
29,505,1,505,4
29,92,0,505,4
29,468,0,505,4
29,180,0,505,4
29,236,0,505,4
29,683,0,505,4
29,610,1,610,1
29,22,0,610,1
29,44,0,610,1
29,300,0,610,1
29,774,0,610,1
29,83,0,610,1
29,621,1,621,4
29,92,0,621,4
29,236,0,621,4
29,758,0,621,4
29,80,0,621,4
29,225,0,621,4
29,631,1,631,2
29,146,0,631,2
29,361,0,631,2
29,984,0,631,2
29,79,0,631,2
29,306,0,631,2
29,689,1,689,1
29,827,0,689,1
29,519,0,689,1
29,44,0,689,1
29,464,0,689,1
29,307,0,689,1
29,696,1,696,4
29,180,0,696,4
29,236,0,696,4
29,269,0,696,4
29,252,0,696,4
29,607,0,696,4
29,778,1,778,4
29,758,0,778,4
29,468,0,778,4
29,236,0,778,4
29,74,0,778,4
29,92,0,778,4
29,861,1,861,4
29,468,0,861,4
29,236,0,861,4
29,683,0,861,4
29,252,0,861,4
29,607,0,861,4
29,869,1,869,2
29,386,0,869,2
29,984,0,869,2
29,25,0,869,2
29,79,0,869,2
29,392,0,869,2
29,883,1,883,3
29,838,0,883,3
29,655,0,883,3
29,234,0,883,3
29,620,0,883,3
29,946,0,883,3
29,930,1,930,3
29,656,0,930,3
29,950,0,930,3
29,488,0,930,3
29,564,0,930,3
29,720,0,930,3
29,970,1,970,3
29,488,0,970,3
29,838,0,970,3
29,564,0,970,3
29,832,0,970,3
29,808,0,970,3
29,975,1,975,2
29,386,0,975,2
29,733,0,975,2
29,79,0,975,2
29,21,0,975,2
29,114,0,975,2
29,978,1,978,4
29,215,0,978,4
29,269,0,978,4
29,225,0,978,4
29,683,0,978,4
29,80,0,978,4
30,2,1,2,4
30,180,0,2,4
30,683,0,2,4
30,92,0,2,4
30,861,0,2,4
30,236,0,2,4
30,25,1,25,2
30,631,0,25,2
30,452,0,25,2
30,392,0,25,2
30,275,0,25,2
30,399,0,25,2
30,35,1,35,4
30,180,0,35,4
30,92,0,35,4
30,683,0,35,4
30,236,0,35,4
30,861,0,35,4
30,71,1,71,1
30,519,0,71,1
30,901,0,71,1
30,944,0,71,1
30,33,0,71,1
30,630,0,71,1
30,74,1,74,4
30,236,0,74,4
30,683,0,74,4
30,180,0,74,4
30,92,0,74,4
30,861,0,74,4
30,79,1,79,2
30,392,0,79,2
30,345,0,79,2
30,21,0,79,2
30,631,0,79,2
30,361,0,79,2
30,80,1,80,4
30,236,0,80,4
30,683,0,80,4
30,92,0,80,4
30,861,0,80,4
30,180,0,80,4
30,83,1,83,1
30,307,0,83,1
30,516,0,83,1
30,409,0,83,1
30,358,0,83,1
30,622,0,83,1
30,132,1,132,2
30,21,0,132,2
30,275,0,132,2
30,392,0,132,2
30,204,0,132,2
30,399,0,132,2
30,146,1,146,2
30,114,0,146,2
30,361,0,146,2
30,21,0,146,2
30,452,0,146,2
30,631,0,146,2
30,207,1,207,4
30,236,0,207,4
30,180,0,207,4
30,92,0,207,4
30,683,0,207,4
30,861,0,207,4
30,215,1,215,4
30,92,0,215,4
30,683,0,215,4
30,236,0,215,4
30,861,0,215,4
30,180,0,215,4
30,225,1,225,4
30,92,0,225,4
30,683,0,225,4
30,236,0,225,4
30,861,0,225,4
30,180,0,225,4
30,227,1,227,2
30,204,0,227,2
30,114,0,227,2
30,399,0,227,2
30,21,0,227,2
30,631,0,227,2
30,234,1,234,3
30,832,0,234,3
30,564,0,234,3
30,656,0,234,3
30,53,0,234,3
30,342,0,234,3
30,243,1,243,4
30,861,0,243,4
30,683,0,243,4
30,180,0,243,4
30,236,0,243,4
30,92,0,243,4
30,252,1,252,4
30,861,0,252,4
30,683,0,252,4
30,236,0,252,4
30,180,0,252,4
30,92,0,252,4
30,258,1,258,4
30,180,0,258,4
30,92,0,258,4
30,683,0,258,4
30,236,0,258,4
30,861,0,258,4
30,265,1,265,3
30,656,0,265,3
30,564,0,265,3
30,28,0,265,3
30,832,0,265,3
30,342,0,265,3
30,269,1,269,4
30,861,0,269,4
30,92,0,269,4
30,236,0,269,4
30,683,0,269,4
30,180,0,269,4
30,270,1,270,1
30,409,0,270,1
30,307,0,270,1
30,774,0,270,1
30,33,0,270,1
30,358,0,270,1
30,273,1,273,4
30,861,0,273,4
30,236,0,273,4
30,683,0,273,4
30,180,0,273,4
30,92,0,273,4
30,279,1,279,1
30,774,0,279,1
30,44,0,279,1
30,409,0,279,1
30,22,0,279,1
30,944,0,279,1
30,303,1,303,2
30,275,0,303,2
30,1,0,303,2
30,345,0,303,2
30,21,0,303,2
30,631,0,303,2
30,306,1,306,2
30,399,0,306,2
30,392,0,306,2
30,204,0,306,2
30,452,0,306,2
30,21,0,306,2
30,332,1,332,4
30,236,0,332,4
30,180,0,332,4
30,92,0,332,4
30,683,0,332,4
30,861,0,332,4
30,333,1,333,0
30,660,0,333,0
30,754,0,333,0
30,40,0,333,0
30,701,0,333,0
30,20,0,333,0
30,385,1,385,0
30,40,0,385,0
30,754,0,385,0
30,523,0,385,0
30,266,0,385,0
30,701,0,385,0
30,386,1,386,2
30,361,0,386,2
30,275,0,386,2
30,399,0,386,2
30,345,0,386,2
30,392,0,386,2
30,401,1,401,4
30,92,0,401,4
30,180,0,401,4
30,236,0,401,4
30,683,0,401,4
30,861,0,401,4
30,405,1,405,0
30,924,0,405,0
30,660,0,405,0
30,381,0,405,0
30,754,0,405,0
30,228,0,405,0
30,431,1,431,2
30,452,0,431,2
30,1,0,431,2
30,392,0,431,2
30,204,0,431,2
30,399,0,431,2
30,432,1,432,3
30,342,0,432,3
30,53,0,432,3
30,539,0,432,3
30,656,0,432,3
30,181,0,432,3
30,445,1,445,4
30,861,0,445,4
30,180,0,445,4
30,683,0,445,4
30,92,0,445,4
30,236,0,445,4
30,455,1,455,0
30,924,0,455,0
30,381,0,455,0
30,247,0,455,0
30,477,0,455,0
30,318,0,455,0
30,458,1,458,1
30,85,0,458,1
30,519,0,458,1
30,774,0,458,1
30,944,0,458,1
30,358,0,458,1
30,460,1,460,2
30,452,0,460,2
30,361,0,460,2
30,631,0,460,2
30,345,0,460,2
30,21,0,460,2
30,464,1,464,1
30,901,0,464,1
30,519,0,464,1
30,307,0,464,1
30,85,0,464,1
30,358,0,464,1
30,468,1,468,4
30,180,0,468,4
30,236,0,468,4
30,92,0,468,4
30,861,0,468,4
30,683,0,468,4
30,488,1,488,3
30,688,0,488,3
30,28,0,488,3
30,564,0,488,3
30,832,0,488,3
30,443,0,488,3
30,505,1,505,4
30,92,0,505,4
30,861,0,505,4
30,180,0,505,4
30,683,0,505,4
30,236,0,505,4
30,522,1,522,0
30,986,0,522,0
30,32,0,522,0
30,660,0,522,0
30,477,0,522,0
30,701,0,522,0
30,536,1,536,1
30,33,0,536,1
30,300,0,536,1
30,85,0,536,1
30,630,0,536,1
30,516,0,536,1
30,562,1,562,0
30,523,0,562,0
30,32,0,562,0
30,381,0,562,0
30,40,0,562,0
30,986,0,562,0
30,607,1,607,4
30,180,0,607,4
30,861,0,607,4
30,92,0,607,4
30,683,0,607,4
30,236,0,607,4
30,610,1,610,1
30,901,0,610,1
30,300,0,610,1
30,85,0,610,1
30,409,0,610,1
30,519,0,610,1
30,620,1,620,3
30,564,0,620,3
30,342,0,620,3
30,539,0,620,3
30,832,0,620,3
30,688,0,620,3
30,621,1,621,4
30,683,0,621,4
30,92,0,621,4
30,180,0,621,4
30,236,0,621,4
30,861,0,621,4
30,638,1,638,2
30,275,0,638,2
30,1,0,638,2
30,399,0,638,2
30,204,0,638,2
30,21,0,638,2
30,655,1,655,3
30,181,0,655,3
30,342,0,655,3
30,564,0,655,3
30,656,0,655,3
30,539,0,655,3
30,691,1,691,0
30,20,0,691,0
30,32,0,691,0
30,477,0,691,0
30,986,0,691,0
30,793,0,691,0
30,696,1,696,4
30,92,0,696,4
30,180,0,696,4
30,236,0,696,4
30,861,0,696,4
30,683,0,696,4
30,720,1,720,3
30,656,0,720,3
30,342,0,720,3
30,688,0,720,3
30,28,0,720,3
30,832,0,720,3
30,733,1,733,2
30,631,0,733,2
30,275,0,733,2
30,204,0,733,2
30,392,0,733,2
30,1,0,733,2
30,758,1,758,4
30,861,0,758,4
30,683,0,758,4
30,92,0,758,4
30,180,0,758,4
30,236,0,758,4
30,778,1,778,4
30,180,0,778,4
30,92,0,778,4
30,861,0,778,4
30,236,0,778,4
30,683,0,778,4
30,806,1,806,0
30,572,0,806,0
30,477,0,806,0
30,660,0,806,0
30,701,0,806,0
30,754,0,806,0
30,808,1,808,3
30,564,0,808,3
30,970,0,808,3
30,656,0,808,3
30,28,0,808,3
30,832,0,808,3
30,827,1,827,1
30,245,0,827,1
30,85,0,827,1
30,689,0,827,1
30,519,0,827,1
30,630,0,827,1
30,838,1,838,3
30,832,0,838,3
30,970,0,838,3
30,342,0,838,3
30,656,0,838,3
30,181,0,838,3
30,867,1,867,0
30,266,0,867,0
30,572,0,867,0
30,247,0,867,0
30,986,0,867,0
30,881,0,867,0
30,869,1,869,2
30,1,0,869,2
30,204,0,869,2
30,21,0,869,2
30,345,0,869,2
30,392,0,869,2
30,883,1,883,3
30,564,0,883,3
30,53,0,883,3
30,970,0,883,3
30,688,0,883,3
30,656,0,883,3
30,885,1,885,3
30,28,0,885,3
30,539,0,885,3
30,443,0,885,3
30,832,0,885,3
30,564,0,885,3
30,904,1,904,3
30,28,0,904,3
30,970,0,904,3
30,539,0,904,3
30,443,0,904,3
30,181,0,904,3
30,912,1,912,2
30,275,0,912,2
30,345,0,912,2
30,392,0,912,2
30,452,0,912,2
30,204,0,912,2
30,930,1,930,3
30,539,0,930,3
30,53,0,930,3
30,181,0,930,3
30,443,0,930,3
30,28,0,930,3
30,937,1,937,3
30,832,0,937,3
30,53,0,937,3
30,564,0,937,3
30,688,0,937,3
30,539,0,937,3
30,946,1,946,3
30,688,0,946,3
30,53,0,946,3
30,28,0,946,3
30,342,0,946,3
30,832,0,946,3
30,950,1,950,3
30,539,0,950,3
30,181,0,950,3
30,443,0,950,3
30,656,0,950,3
30,688,0,950,3
30,974,1,974,0
30,32,0,974,0
30,20,0,974,0
30,793,0,974,0
30,701,0,974,0
30,477,0,974,0
30,975,1,975,2
30,345,0,975,2
30,392,0,975,2
30,452,0,975,2
30,204,0,975,2
30,361,0,975,2
30,978,1,978,4
30,861,0,978,4
30,236,0,978,4
30,180,0,978,4
30,92,0,978,4
30,683,0,978,4
30,984,1,984,2
30,21,0,984,2
30,361,0,984,2
30,204,0,984,2
30,114,0,984,2
30,275,0,984,2
31,28,1,28,3
31,885,0,28,3
31,720,0,28,3
31,564,0,28,3
31,432,0,28,3
31,950,0,28,3
31,35,1,35,4
31,468,0,35,4
31,696,0,35,4
31,607,0,35,4
31,758,0,35,4
31,252,0,35,4
31,80,1,80,4
31,180,0,80,4
31,225,0,80,4
31,269,0,80,4
31,607,0,80,4
31,236,0,80,4
31,207,1,207,4
31,180,0,207,4
31,861,0,207,4
31,273,0,207,4
31,252,0,207,4
31,2,0,207,4
31,243,1,243,4
31,696,0,243,4
31,215,0,243,4
31,252,0,243,4
31,180,0,243,4
31,2,0,243,4
31,258,1,258,4
31,225,0,258,4
31,607,0,258,4
31,468,0,258,4
31,74,0,258,4
31,861,0,258,4
31,303,1,303,2
31,431,0,303,2
31,361,0,303,2
31,912,0,303,2
31,79,0,303,2
31,146,0,303,2
31,307,1,307,1
31,270,0,307,1
31,774,0,307,1
31,83,0,307,1
31,458,0,307,1
31,358,0,307,1
31,332,1,332,4
31,505,0,332,4
31,225,0,332,4
31,252,0,332,4
31,236,0,332,4
31,607,0,332,4
31,392,1,392,2
31,631,0,392,2
31,399,0,392,2
31,79,0,392,2
31,204,0,392,2
31,21,0,392,2
31,401,1,401,4
31,2,0,401,4
31,252,0,401,4
31,180,0,401,4
31,236,0,401,4
31,468,0,401,4
31,445,1,445,4
31,607,0,445,4
31,861,0,445,4
31,74,0,445,4
31,225,0,445,4
31,2,0,445,4
31,464,1,464,1
31,827,0,464,1
31,622,0,464,1
31,44,0,464,1
31,147,0,464,1
31,71,0,464,1
31,488,1,488,3
31,342,0,488,3
31,838,0,488,3
31,970,0,488,3
31,443,0,488,3
31,432,0,488,3
31,562,1,562,0
31,806,0,562,0
31,701,0,562,0
31,266,0,562,0
31,405,0,562,0
31,691,0,562,0
31,610,1,610,1
31,774,0,610,1
31,147,0,610,1
31,245,0,610,1
31,83,0,610,1
31,44,0,610,1
31,620,1,620,3
31,53,0,620,3
31,655,0,620,3
31,564,0,620,3
31,539,0,620,3
31,946,0,620,3
31,621,1,621,4
31,252,0,621,4
31,273,0,621,4
31,236,0,621,4
31,468,0,621,4
31,505,0,621,4
31,638,1,638,2
31,146,0,638,2
31,275,0,638,2
31,386,0,638,2
31,114,0,638,2
31,227,0,638,2
31,683,1,683,4
31,696,0,683,4
31,215,0,683,4
31,225,0,683,4
31,269,0,683,4
31,505,0,683,4
31,689,1,689,1
31,270,0,689,1
31,630,0,689,1
31,519,0,689,1
31,300,0,689,1
31,85,0,689,1
31,733,1,733,2
31,460,0,733,2
31,146,0,733,2
31,21,0,733,2
31,452,0,733,2
31,361,0,733,2
31,754,1,754,0
31,660,0,754,0
31,228,0,754,0
31,20,0,754,0
31,793,0,754,0
31,247,0,754,0
31,778,1,778,4
31,607,0,778,4
31,273,0,778,4
31,2,0,778,4
31,225,0,778,4
31,180,0,778,4
31,867,1,867,0
31,318,0,867,0
31,266,0,867,0
31,381,0,867,0
31,691,0,867,0
31,881,0,867,0
31,869,1,869,2
31,132,0,869,2
31,345,0,869,2
31,631,0,869,2
31,1,0,869,2
31,386,0,869,2
31,924,1,924,0
31,318,0,924,0
31,385,0,924,0
31,660,0,924,0
31,333,0,924,0
31,247,0,924,0
31,930,1,930,3
31,885,0,930,3
31,904,0,930,3
31,655,0,930,3
31,946,0,930,3
31,656,0,930,3
31,978,1,978,4
31,273,0,978,4
31,468,0,978,4
31,92,0,978,4
31,252,0,978,4
31,225,0,978,4
