drug_index,positive_side_index,control_side_index,fold,positive_prevalence,control_prevalence,positive_prevalence_group,positive_is_top100,control_is_top100,model,positive_score,control_score
45,269,683,0,265.0,239.0,frequent,True,True,CAFNet-D,0.8618826270103455,0.5129810571670532
45,269,683,0,265.0,239.0,frequent,True,True,CAFNet-DG,1.9294632554054263,1.8701420545578
45,269,683,0,265.0,239.0,frequent,True,True,Global popularity,265.0,239.0
487,488,970,5,146.0,144.0,frequent,True,True,CAFNet,3.97933030128479,2.8774194717407227
487,488,970,5,146.0,144.0,frequent,True,True,CAFNet-D,1.6794050931930542,1.000592827796936
487,488,970,5,146.0,144.0,frequent,True,True,CAFNet-DG,2.5993751764297484,1.7513234853744506
487,488,970,5,146.0,144.0,frequent,True,True,Global popularity,146.0,144.0
487,488,53,5,146.0,149.0,frequent,True,True,CAFNet,3.97933030128479,2.298182964324951
487,488,53,5,146.0,149.0,frequent,True,True,CAFNet-D,1.6794050931930542,1.1814603805541992
487,488,53,5,146.0,149.0,frequent,True,True,CAFNet-DG,2.5993751764297484,1.6281494140625
487,488,53,5,146.0,149.0,frequent,True,True,Global popularity,146.0,149.0
487,488,246,5,146.0,142.0,frequent,True,True,CAFNet,3.97933030128479,2.6862130165100098
487,488,246,5,146.0,142.0,frequent,True,True,CAFNet-D,1.6794050931930542,1.3146607875823977
487,488,246,5,146.0,142.0,frequent,True,True,CAFNet-DG,2.5993751764297484,1.8632816791534423
487,488,246,5,146.0,142.0,frequent,True,True,Global popularity,146.0,142.0
487,488,838,5,146.0,142.0,frequent,True,True,CAFNet,3.97933030128479,2.44646430015564
487,488,838,5,146.0,142.0,frequent,True,True,CAFNet-D,1.6794050931930542,1.4382234811782837
487,488,838,5,146.0,142.0,frequent,True,True,CAFNet-DG,2.5993751764297484,1.8415198087692264
487,488,838,5,146.0,142.0,frequent,True,True,Global popularity,146.0,142.0
487,488,950,5,146.0,150.0,frequent,True,True,CAFNet,3.97933030128479,1.6804617643356323
487,488,950,5,146.0,150.0,frequent,True,True,CAFNet-D,1.6794050931930542,0.8436962366104126
487,488,950,5,146.0,150.0,frequent,True,True,CAFNet-DG,2.5993751764297484,1.1784024477005004
487,488,950,5,146.0,150.0,frequent,True,True,Global popularity,146.0,150.0
45,488,599,0,149.0,150.0,frequent,True,True,CAFNet,3.149696588516236,2.324673891067505
45,488,599,0,149.0,150.0,frequent,True,True,CAFNet-D,-0.3336694240570068,-0.0327797532081604
45,488,599,0,149.0,150.0,frequent,True,True,CAFNet-DG,1.0596769809722903,0.9102017045021056
45,488,599,0,149.0,150.0,frequent,True,True,Global popularity,149.0,150.0
45,488,656,0,149.0,148.0,frequent,True,True,CAFNet,3.149696588516236,3.262742519378662
45,488,656,0,149.0,148.0,frequent,True,True,CAFNet-D,-0.3336694240570068,0.195049911737442
45,488,656,0,149.0,148.0,frequent,True,True,CAFNet-DG,1.0596769809722903,1.42212695479393
45,488,656,0,149.0,148.0,frequent,True,True,Global popularity,149.0,148.0
45,488,720,0,149.0,147.0,frequent,True,True,CAFNet,3.149696588516236,2.521690368652344
45,488,720,0,149.0,147.0,frequent,True,True,CAFNet-D,-0.3336694240570068,-0.1302954107522964
45,488,720,0,149.0,147.0,frequent,True,True,CAFNet-DG,1.0596769809722903,0.93049890100956
45,488,720,0,149.0,147.0,frequent,True,True,Global popularity,149.0,147.0
45,488,970,0,149.0,151.0,frequent,True,True,CAFNet,3.149696588516236,2.963503360748291
45,488,970,0,149.0,151.0,frequent,True,True,CAFNet-D,-0.3336694240570068,0.4412907361984253
45,488,970,0,149.0,151.0,frequent,True,True,CAFNet-DG,1.0596769809722903,1.4501757860183715
45,488,970,0,149.0,151.0,frequent,True,True,Global popularity,149.0,151.0
45,488,265,0,149.0,146.0,frequent,True,True,CAFNet,3.149696588516236,3.1211860179901123
45,488,265,0,149.0,146.0,frequent,True,True,CAFNet-D,-0.3336694240570068,0.1935538500547409
45,488,265,0,149.0,146.0,frequent,True,True,CAFNet-DG,1.0596769809722903,1.3646067172288896
45,488,265,0,149.0,146.0,frequent,True,True,Global popularity,149.0,146.0
490,488,342,4,153.0,154.0,frequent,True,True,CAFNet,4.267336845397949,2.8504414558410645
490,488,342,4,153.0,154.0,frequent,True,True,CAFNet-D,0.8476394414901733,0.686420202255249
490,488,342,4,153.0,154.0,frequent,True,True,CAFNet-DG,2.2155184030532835,1.5520287036895752
490,488,342,4,153.0,154.0,frequent,True,True,Global popularity,153.0,154.0
490,488,599,4,153.0,151.0,frequent,True,True,CAFNet,4.267336845397949,2.508796215057373
490,488,599,4,153.0,151.0,frequent,True,True,CAFNet-D,0.8476394414901733,0.4825880527496338
490,488,599,4,153.0,151.0,frequent,True,True,CAFNet-DG,2.2155184030532835,1.2930713176727295
490,488,599,4,153.0,151.0,frequent,True,True,Global popularity,153.0,151.0
490,488,656,4,153.0,156.0,frequent,True,True,CAFNet,4.267336845397949,3.3066229820251465
490,488,656,4,153.0,156.0,frequent,True,True,CAFNet-D,0.8476394414901733,0.6501671671867371
490,488,656,4,153.0,156.0,frequent,True,True,CAFNet-DG,2.2155184030532835,1.712749493122101
490,488,656,4,153.0,156.0,frequent,True,True,Global popularity,153.0,156.0
490,488,885,4,153.0,149.0,frequent,True,True,CAFNet,4.267336845397949,3.4666411876678467
490,488,885,4,153.0,149.0,frequent,True,True,CAFNet-D,0.8476394414901733,0.0497770905494689
490,488,885,4,153.0,149.0,frequent,True,True,CAFNet-DG,2.2155184030532835,1.41652272939682
490,488,885,4,153.0,149.0,frequent,True,True,Global popularity,153.0,149.0
490,488,930,4,153.0,148.0,frequent,True,True,CAFNet,4.267336845397949,2.937817335128784
490,488,930,4,153.0,148.0,frequent,True,True,CAFNet-D,0.8476394414901733,-0.687572181224823
490,488,930,4,153.0,148.0,frequent,True,True,CAFNet-DG,2.2155184030532835,0.76258362531662
490,488,930,4,153.0,148.0,frequent,True,True,Global popularity,153.0,148.0
73,488,53,6,156.0,157.0,frequent,True,True,CAFNet,4.228298187255859,2.385483980178833
73,488,53,6,156.0,157.0,frequent,True,True,CAFNet-D,1.169501543045044,0.7432804703712463
73,488,53,6,156.0,157.0,frequent,True,True,CAFNet-DG,2.39302020072937,1.400161874294281
73,488,53,6,156.0,157.0,frequent,True,True,Global popularity,156.0,157.0
73,488,904,6,156.0,157.0,frequent,True,True,CAFNet,4.228298187255859,1.0274640321731567
73,488,904,6,156.0,157.0,frequent,True,True,CAFNet-D,1.169501543045044,0.2228257209062576
73,488,904,6,156.0,157.0,frequent,True,True,CAFNet-DG,2.39302020072937,0.5446810454130173
73,488,904,6,156.0,157.0,frequent,True,True,Global popularity,156.0,157.0
73,488,655,6,156.0,165.0,frequent,True,True,CAFNet,4.228298187255859,2.2821590900421143
73,488,655,6,156.0,165.0,frequent,True,True,CAFNet-D,1.169501543045044,0.8354863524436951
73,488,655,6,156.0,165.0,frequent,True,True,CAFNet-DG,2.39302020072937,1.4141554474830629
73,488,655,6,156.0,165.0,frequent,True,True,Global popularity,156.0,165.0
73,488,937,6,156.0,144.0,frequent,True,True,CAFNet,4.228298187255859,4.107266902923584
73,488,937,6,156.0,144.0,frequent,True,True,CAFNet-D,1.169501543045044,1.1452996730804443
73,488,937,6,156.0,144.0,frequent,True,True,CAFNet-DG,2.39302020072937,2.3300865650177003
73,488,937,6,156.0,144.0,frequent,True,True,Global popularity,156.0,144.0
73,488,180,6,156.0,170.0,frequent,True,True,CAFNet,4.228298187255859,2.2032177448272705
73,488,180,6,156.0,170.0,frequent,True,True,CAFNet-D,1.169501543045044,0.9414482712745668
73,488,180,6,156.0,170.0,frequent,True,True,CAFNet-DG,2.39302020072937,1.4461560606956485
73,488,180,6,156.0,170.0,frequent,True,True,Global popularity,156.0,170.0
27,488,342,6,156.0,151.0,frequent,True,True,CAFNet,3.6709563732147217,4.201432228088379
27,488,342,6,156.0,151.0,frequent,True,True,CAFNet-D,1.8758927583694456,1.894237756729126
27,488,342,6,156.0,151.0,frequent,True,True,CAFNet-DG,2.593918204307556,2.817115545272827
27,488,342,6,156.0,151.0,frequent,True,True,Global popularity,156.0,151.0
27,488,930,6,156.0,140.0,frequent,True,True,CAFNet,3.6709563732147217,5.000767707824707
27,488,930,6,156.0,140.0,frequent,True,True,CAFNet-D,1.8758927583694456,1.422292709350586
27,488,930,6,156.0,140.0,frequent,True,True,CAFNet-DG,2.593918204307556,2.8536827087402346
27,488,930,6,156.0,140.0,frequent,True,True,Global popularity,156.0,140.0
27,488,970,6,156.0,139.0,frequent,True,True,CAFNet,3.6709563732147217,3.3461661338806152
27,488,970,6,156.0,139.0,frequent,True,True,CAFNet-D,1.8758927583694456,1.2922601699829102
27,488,970,6,156.0,139.0,frequent,True,True,CAFNet-DG,2.593918204307556,2.1138225555419923
27,488,970,6,156.0,139.0,frequent,True,True,Global popularity,156.0,139.0
27,488,265,6,156.0,138.0,frequent,True,True,CAFNet,3.6709563732147217,3.596604108810425
27,488,265,6,156.0,138.0,frequent,True,True,CAFNet-D,1.8758927583694456,1.4033087491989136
27,488,265,6,156.0,138.0,frequent,True,True,CAFNet-DG,2.593918204307556,2.280626893043518
27,488,265,6,156.0,138.0,frequent,True,True,Global popularity,156.0,138.0
27,488,258,6,156.0,175.0,frequent,True,True,CAFNet,3.6709563732147217,3.866866588592529
27,488,258,6,156.0,175.0,frequent,True,True,CAFNet-D,1.8758927583694456,1.5314695835113523
27,488,258,6,156.0,175.0,frequent,True,True,CAFNet-DG,2.593918204307556,2.4656283855438232
27,488,258,6,156.0,175.0,frequent,True,True,Global popularity,156.0,175.0
527,332,758,0,301.0,301.0,frequent,True,True,CAFNet,2.851088762283325,2.6702613830566406
527,332,758,0,301.0,301.0,frequent,True,True,CAFNet-D,1.879952907562256,1.5408228635787964
527,332,758,0,301.0,301.0,frequent,True,True,CAFNet-DG,2.268407249450684,1.9925982713699344
527,332,758,0,301.0,301.0,frequent,True,True,Global popularity,301.0,301.0
527,332,364,0,301.0,307.0,frequent,True,True,CAFNet,2.851088762283325,2.788268566131592
527,332,364,0,301.0,307.0,frequent,True,True,CAFNet-D,1.879952907562256,1.7357670068740845
527,332,364,0,301.0,307.0,frequent,True,True,CAFNet-DG,2.268407249450684,2.156767630577088
527,332,364,0,301.0,307.0,frequent,True,True,Global popularity,301.0,307.0
527,332,2,0,301.0,311.0,frequent,True,True,CAFNet,2.851088762283325,2.7831828594207764
527,332,2,0,301.0,311.0,frequent,True,True,CAFNet-D,1.879952907562256,1.7232813835144043
527,332,2,0,301.0,311.0,frequent,True,True,CAFNet-DG,2.268407249450684,2.147241973876953
527,332,2,0,301.0,311.0,frequent,True,True,Global popularity,301.0,311.0
527,332,604,0,301.0,273.0,frequent,True,True,CAFNet,2.851088762283325,3.186107635498047
527,332,604,0,301.0,273.0,frequent,True,True,CAFNet-D,1.879952907562256,1.3080229759216309
527,332,604,0,301.0,273.0,frequent,True,True,CAFNet-DG,2.268407249450684,2.059256839752197
527,332,604,0,301.0,273.0,frequent,True,True,Global popularity,301.0,273.0
527,332,129,0,301.0,259.0,frequent,True,True,CAFNet,2.851088762283325,2.767301559448242
527,332,129,0,301.0,259.0,frequent,True,True,CAFNet-D,1.879952907562256,0.8115472197532654
527,332,129,0,301.0,259.0,frequent,True,True,CAFNet-DG,2.268407249450684,1.5938489556312565
527,332,129,0,301.0,259.0,frequent,True,True,Global popularity,301.0,259.0
45,252,243,0,442.0,417.0,frequent,True,True,CAFNet,3.5447654724121094,4.014337062835693
45,252,243,0,442.0,417.0,frequent,True,True,CAFNet-D,1.6173393726348877,1.2856601476669312
45,252,243,0,442.0,417.0,frequent,True,True,CAFNet-DG,2.3883098125457765,2.377130913734436
45,252,243,0,442.0,417.0,frequent,True,True,Global popularity,442.0,417.0
45,252,978,0,442.0,403.0,frequent,True,True,CAFNet,3.5447654724121094,3.890709161758423
45,252,978,0,442.0,403.0,frequent,True,True,CAFNet-D,1.6173393726348877,1.4023277759552002
45,252,978,0,442.0,403.0,frequent,True,True,CAFNet-DG,2.3883098125457765,2.397680330276489
45,252,978,0,442.0,403.0,frequent,True,True,Global popularity,442.0,403.0
45,252,236,0,442.0,367.0,frequent,True,True,CAFNet,3.5447654724121094,3.6828668117523193
45,252,236,0,442.0,367.0,frequent,True,True,CAFNet-D,1.6173393726348877,1.1747314929962158
45,252,236,0,442.0,367.0,frequent,True,True,CAFNet-DG,2.3883098125457765,2.1779856204986574
45,252,236,0,442.0,367.0,frequent,True,True,Global popularity,442.0,367.0
45,252,758,0,442.0,301.0,frequent,True,True,CAFNet,3.5447654724121094,3.871959209442138
45,252,758,0,442.0,301.0,frequent,True,True,CAFNet-D,1.6173393726348877,0.567277193069458
45,252,758,0,442.0,301.0,frequent,True,True,CAFNet-DG,2.3883098125457765,1.88914999961853
45,252,758,0,442.0,301.0,frequent,True,True,Global popularity,442.0,301.0
45,252,207,0,442.0,279.0,frequent,True,True,CAFNet,3.5447654724121094,3.694730043411255
45,252,207,0,442.0,279.0,frequent,True,True,CAFNet-D,1.6173393726348877,0.8520336747169495
45,252,207,0,442.0,279.0,frequent,True,True,CAFNet-DG,2.3883098125457765,1.9891122221946715
45,252,207,0,442.0,279.0,frequent,True,True,Global popularity,442.0,279.0
558,156,110,6,29.0,29.0,frequent,False,False,CAFNet,1.4894860982894895,1.3175268173217771
558,156,110,6,29.0,29.0,frequent,False,False,CAFNet-D,-3.649052619934082,-2.7042877674102783
558,156,110,6,29.0,29.0,frequent,False,False,CAFNet-DG,-1.5936371326446532,-1.0955619335174562
558,156,110,6,29.0,29.0,frequent,False,False,Global popularity,29.0,29.0
558,156,126,6,29.0,29.0,frequent,False,False,CAFNet,1.4894860982894895,1.324623942375183
558,156,126,6,29.0,29.0,frequent,False,False,CAFNet-D,-3.649052619934082,-3.1204710006713867
558,156,126,6,29.0,29.0,frequent,False,False,CAFNet-DG,-1.5936371326446532,-1.3424330234527586
558,156,126,6,29.0,29.0,frequent,False,False,Global popularity,29.0,29.0
558,156,155,6,29.0,29.0,frequent,False,False,CAFNet,1.4894860982894895,1.3559733629226685
558,156,155,6,29.0,29.0,frequent,False,False,CAFNet-D,-3.649052619934082,0.258285641670227
558,156,155,6,29.0,29.0,frequent,False,False,CAFNet-DG,-1.5936371326446532,0.6973607301712037
558,156,155,6,29.0,29.0,frequent,False,False,Global popularity,29.0,29.0
558,156,247,6,29.0,29.0,frequent,False,False,CAFNet,1.4894860982894895,0.4201829433441162
558,156,247,6,29.0,29.0,frequent,False,False,CAFNet-D,-3.649052619934082,-0.3997327089309692
558,156,247,6,29.0,29.0,frequent,False,False,CAFNet-DG,-1.5936371326446532,-0.071766448020935
558,156,247,6,29.0,29.0,frequent,False,False,Global popularity,29.0,29.0
558,156,271,6,29.0,29.0,frequent,False,False,CAFNet,1.4894860982894895,1.2224148511886597
558,156,271,6,29.0,29.0,frequent,False,False,CAFNet-D,-3.649052619934082,-0.72674560546875
558,156,271,6,29.0,29.0,frequent,False,False,CAFNet-DG,-1.5936371326446532,0.0529185771942138
558,156,271,6,29.0,29.0,frequent,False,False,Global popularity,29.0,29.0
542,445,468,5,191.0,191.0,frequent,True,True,CAFNet,3.4896790981292725,3.3635053634643555
542,445,468,5,191.0,191.0,frequent,True,True,CAFNet-D,1.6591542959213257,1.1612498760223389
542,445,468,5,191.0,191.0,frequent,True,True,CAFNet-DG,2.3913642168045044,2.042152070999146
542,445,468,5,191.0,191.0,frequent,True,True,Global popularity,191.0,191.0
542,445,607,5,191.0,188.0,frequent,True,True,CAFNet,3.4896790981292725,3.1455607414245605
542,445,607,5,191.0,188.0,frequent,True,True,CAFNet-D,1.6591542959213257,1.8361321687698364
542,445,607,5,191.0,188.0,frequent,True,True,CAFNet-DG,2.3913642168045044,2.359903597831726
542,445,607,5,191.0,188.0,frequent,True,True,Global popularity,191.0,188.0
542,445,35,5,191.0,178.0,frequent,True,True,CAFNet,3.4896790981292725,3.0374557971954346
542,445,35,5,191.0,178.0,frequent,True,True,CAFNet-D,1.6591542959213257,0.7451034784317017
542,445,35,5,191.0,178.0,frequent,True,True,CAFNet-DG,2.3913642168045044,1.6620444059371948
542,445,35,5,191.0,178.0,frequent,True,True,Global popularity,191.0,178.0
542,445,180,5,191.0,165.0,frequent,True,True,CAFNet,3.4896790981292725,3.759503126144409
542,445,180,5,191.0,165.0,frequent,True,True,CAFNet-D,1.6591542959213257,1.606795072555542
542,445,180,5,191.0,165.0,frequent,True,True,CAFNet-DG,2.3913642168045044,2.467878293991089
542,445,180,5,191.0,165.0,frequent,True,True,Global popularity,191.0,165.0
542,445,655,5,191.0,165.0,frequent,True,True,CAFNet,3.4896790981292725,3.103278636932373
542,445,655,5,191.0,165.0,frequent,True,True,CAFNet-D,1.6591542959213257,1.3676048517227173
542,445,655,5,191.0,165.0,frequent,True,True,CAFNet-DG,2.3913642168045044,2.06187436580658
542,445,655,5,191.0,165.0,frequent,True,True,Global popularity,191.0,165.0
527,861,607,0,198.0,200.0,frequent,True,True,CAFNet,1.4991711378097534,3.043974161148072
527,861,607,0,198.0,200.0,frequent,True,True,CAFNet-D,1.5466853380203247,1.1524248123168943
527,861,607,0,198.0,200.0,frequent,True,True,CAFNet-DG,1.5276796579360965,1.9090445518493653
527,861,607,0,198.0,200.0,frequent,True,True,Global popularity,198.0,200.0
527,861,468,0,198.0,194.0,frequent,True,True,CAFNet,1.4991711378097534,1.9622199535369875
527,861,468,0,198.0,194.0,frequent,True,True,CAFNet-D,1.5466853380203247,1.1600141525268557
527,861,468,0,198.0,194.0,frequent,True,True,CAFNet-DG,1.5276796579360965,1.4808964729309086
527,861,468,0,198.0,194.0,frequent,True,True,Global popularity,198.0,194.0
527,861,445,0,198.0,193.0,frequent,True,True,CAFNet,1.4991711378097534,2.4656693935394287
527,861,445,0,198.0,193.0,frequent,True,True,CAFNet-D,1.5466853380203247,1.040552258491516
527,861,445,0,198.0,193.0,frequent,True,True,CAFNet-DG,1.5276796579360965,1.610599112510681
527,861,445,0,198.0,193.0,frequent,True,True,Global popularity,198.0,193.0
527,861,35,0,198.0,185.0,frequent,True,True,CAFNet,1.4991711378097534,2.6283605098724365
527,861,35,0,198.0,185.0,frequent,True,True,CAFNet-D,1.5466853380203247,-0.1254338920116424
527,861,35,0,198.0,185.0,frequent,True,True,CAFNet-DG,1.5276796579360965,0.9760838687419892
527,861,35,0,198.0,185.0,frequent,True,True,Global popularity,198.0,185.0
527,861,74,0,198.0,215.0,frequent,True,True,CAFNet,1.4991711378097534,2.969977140426636
527,861,74,0,198.0,215.0,frequent,True,True,CAFNet-D,1.5466853380203247,0.9141122102737428
527,861,74,0,198.0,215.0,frequent,True,True,CAFNet-DG,1.5276796579360965,1.7364581823349
527,861,74,0,198.0,215.0,frequent,True,True,Global popularity,198.0,215.0
527,21,146,0,115.0,114.0,frequent,True,True,CAFNet,1.8107054233551023,1.8014709949493408
527,21,146,0,115.0,114.0,frequent,True,True,CAFNet-D,0.9822628498077391,0.7111517190933228
527,21,146,0,115.0,114.0,frequent,True,True,CAFNet-DG,1.3136398792266843,1.14727942943573
527,21,146,0,115.0,114.0,frequent,True,True,Global popularity,115.0,114.0
527,21,733,0,115.0,114.0,frequent,True,True,CAFNet,1.8107054233551023,1.715945839881897
527,21,733,0,115.0,114.0,frequent,True,True,CAFNet-D,0.9822628498077391,-0.0945014804601669
527,21,733,0,115.0,114.0,frequent,True,True,CAFNet-DG,1.3136398792266843,0.6296774476766588
527,21,733,0,115.0,114.0,frequent,True,True,Global popularity,115.0,114.0
527,21,631,0,115.0,112.0,frequent,True,True,CAFNet,1.8107054233551023,1.8813871145248413
527,21,631,0,115.0,112.0,frequent,True,True,CAFNet-D,0.9822628498077391,0.9726523160934448
527,21,631,0,115.0,112.0,frequent,True,True,CAFNet-DG,1.3136398792266843,1.3361462354660034
527,21,631,0,115.0,112.0,frequent,True,True,Global popularity,115.0,112.0
527,21,491,0,115.0,119.0,frequent,True,True,CAFNet,1.8107054233551023,2.0607218742370605
527,21,491,0,115.0,119.0,frequent,True,True,CAFNet-D,0.9822628498077391,0.7746517658233643
527,21,491,0,115.0,119.0,frequent,True,True,CAFNet-DG,1.3136398792266843,1.289079809188843
527,21,491,0,115.0,119.0,frequent,True,True,Global popularity,115.0,119.0
527,21,551,0,115.0,119.0,frequent,True,True,CAFNet,1.8107054233551023,1.998625636100769
527,21,551,0,115.0,119.0,frequent,True,True,CAFNet-D,0.9822628498077391,0.978065550327301
527,21,551,0,115.0,119.0,frequent,True,True,CAFNet-DG,1.3136398792266843,1.3862895846366885
527,21,551,0,115.0,119.0,frequent,True,True,Global popularity,115.0,119.0
527,53,904,0,160.0,159.0,frequent,True,True,CAFNet,2.582403421401977,1.8136224746704104
527,53,904,0,160.0,159.0,frequent,True,True,CAFNet-D,0.9609739780426024,-0.365838348865509
527,53,904,0,160.0,159.0,frequent,True,True,CAFNet-DG,1.6095457553863524,0.5059459805488589
527,53,904,0,160.0,159.0,frequent,True,True,Global popularity,160.0,159.0
527,53,342,0,160.0,156.0,frequent,True,True,CAFNet,2.582403421401977,2.3855698108673096
527,53,342,0,160.0,156.0,frequent,True,True,CAFNet-D,0.9609739780426024,1.0570262670516968
527,53,342,0,160.0,156.0,frequent,True,True,CAFNet-DG,1.6095457553863524,1.5884436845779415
527,53,342,0,160.0,156.0,frequent,True,True,Global popularity,160.0,156.0
527,53,432,0,160.0,166.0,frequent,True,True,CAFNet,2.582403421401977,1.795956254005432
527,53,432,0,160.0,166.0,frequent,True,True,CAFNet-D,0.9609739780426024,1.2015314102172852
527,53,432,0,160.0,166.0,frequent,True,True,CAFNet-DG,1.6095457553863524,1.4393013477325438
527,53,432,0,160.0,166.0,frequent,True,True,Global popularity,160.0,166.0
527,53,950,0,160.0,153.0,frequent,True,True,CAFNet,2.582403421401977,1.5924755334854126
527,53,950,0,160.0,153.0,frequent,True,True,CAFNet-D,0.9609739780426024,0.6391114592552185
527,53,950,0,160.0,153.0,frequent,True,True,CAFNet-DG,1.6095457553863524,1.020457088947296
527,53,950,0,160.0,153.0,frequent,True,True,Global popularity,160.0,153.0
527,53,970,0,160.0,151.0,frequent,True,True,CAFNet,2.582403421401977,2.3242506980896
527,53,970,0,160.0,151.0,frequent,True,True,CAFNet-D,0.9609739780426024,1.2757782936096191
527,53,970,0,160.0,151.0,frequent,True,True,CAFNet-DG,1.6095457553863524,1.6951672554016115
527,53,970,0,160.0,151.0,frequent,True,True,Global popularity,160.0,151.0
220,53,488,1,155.0,153.0,frequent,True,True,CAFNet,2.1997439861297607,3.590252637863159
220,53,488,1,155.0,153.0,frequent,True,True,CAFNet-D,1.061100959777832,1.8802651166915887
220,53,488,1,155.0,153.0,frequent,True,True,CAFNet-DG,1.5165581703186035,2.564260125160217
220,53,488,1,155.0,153.0,frequent,True,True,Global popularity,155.0,153.0
220,53,656,1,155.0,152.0,frequent,True,True,CAFNet,2.1997439861297607,3.084564685821533
220,53,656,1,155.0,152.0,frequent,True,True,CAFNet-D,1.061100959777832,1.4123135805130005
220,53,656,1,155.0,152.0,frequent,True,True,CAFNet-DG,1.5165581703186035,2.0812140226364138
220,53,656,1,155.0,152.0,frequent,True,True,Global popularity,155.0,152.0
220,53,950,1,155.0,159.0,frequent,True,True,CAFNet,2.1997439861297607,1.9426660537719729
220,53,950,1,155.0,159.0,frequent,True,True,CAFNet-D,1.061100959777832,1.0960813760757446
220,53,950,1,155.0,159.0,frequent,True,True,CAFNet-DG,1.5165581703186035,1.434715247154236
220,53,950,1,155.0,159.0,frequent,True,True,Global popularity,155.0,159.0
220,53,655,1,155.0,162.0,frequent,True,True,CAFNet,2.1997439861297607,2.1417081356048584
220,53,655,1,155.0,162.0,frequent,True,True,CAFNet-D,1.061100959777832,1.564198613166809
220,53,655,1,155.0,162.0,frequent,True,True,CAFNet-DG,1.5165581703186035,1.7952024221420286
220,53,655,1,155.0,162.0,frequent,True,True,Global popularity,155.0,162.0
220,53,720,1,155.0,148.0,frequent,True,True,CAFNet,2.1997439861297607,3.794208288192749
220,53,720,1,155.0,148.0,frequent,True,True,CAFNet-D,1.061100959777832,1.516818642616272
220,53,720,1,155.0,148.0,frequent,True,True,CAFNet-DG,1.5165581703186035,2.427774500846863
220,53,720,1,155.0,148.0,frequent,True,True,Global popularity,155.0,148.0
527,193,516,0,45.0,45.0,frequent,False,False,CAFNet,1.6815454959869385,1.31585431098938
527,193,516,0,45.0,45.0,frequent,False,False,CAFNet-D,-0.2525109052658081,0.2043806314468383
527,193,516,0,45.0,45.0,frequent,False,False,CAFNet-DG,0.5211116552352906,0.6489701032638551
527,193,516,0,45.0,45.0,frequent,False,False,Global popularity,45.0,45.0
527,193,590,0,45.0,45.0,frequent,False,False,CAFNet,1.6815454959869385,1.4180084466934204
527,193,590,0,45.0,45.0,frequent,False,False,CAFNet-D,-0.2525109052658081,-0.5374521017074585
527,193,590,0,45.0,45.0,frequent,False,False,CAFNet-DG,0.5211116552352906,0.244732117652893
527,193,590,0,45.0,45.0,frequent,False,False,Global popularity,45.0,45.0
527,193,767,0,45.0,45.0,frequent,False,False,CAFNet,1.6815454959869385,1.138453245162964
527,193,767,0,45.0,45.0,frequent,False,False,CAFNet-D,-0.2525109052658081,-0.7200534343719482
527,193,767,0,45.0,45.0,frequent,False,False,CAFNet-DG,0.5211116552352906,0.0233492374420167
527,193,767,0,45.0,45.0,frequent,False,False,Global popularity,45.0,45.0
527,193,789,0,45.0,45.0,frequent,False,False,CAFNet,1.6815454959869385,1.511950969696045
527,193,789,0,45.0,45.0,frequent,False,False,CAFNet-D,-0.2525109052658081,-0.811665415763855
527,193,789,0,45.0,45.0,frequent,False,False,CAFNet-DG,0.5211116552352906,0.117781138420105
527,193,789,0,45.0,45.0,frequent,False,False,Global popularity,45.0,45.0
527,193,22,0,45.0,44.0,frequent,False,False,CAFNet,1.6815454959869385,1.1253916025161743
527,193,22,0,45.0,44.0,frequent,False,False,CAFNet-D,-0.2525109052658081,-1.001997947692871
527,193,22,0,45.0,44.0,frequent,False,False,CAFNet-DG,0.5211116552352906,-0.1510421276092529
527,193,22,0,45.0,44.0,frequent,False,False,Global popularity,45.0,44.0
475,567,87,0,32.0,32.0,frequent,False,False,CAFNet,2.1757125854492188,1.5686676502227783
475,567,87,0,32.0,32.0,frequent,False,False,CAFNet-D,0.545582115650177,-0.4015852808952331
475,567,87,0,32.0,32.0,frequent,False,False,CAFNet-DG,1.1976343035697936,0.3865158915519715
475,567,87,0,32.0,32.0,frequent,False,False,Global popularity,32.0,32.0
475,567,156,0,32.0,32.0,frequent,False,False,CAFNet,2.1757125854492188,2.1638762950897217
475,567,156,0,32.0,32.0,frequent,False,False,CAFNet-D,0.545582115650177,0.4136518836021423
475,567,156,0,32.0,32.0,frequent,False,False,CAFNet-DG,1.1976343035697936,1.113741648197174
475,567,156,0,32.0,32.0,frequent,False,False,Global popularity,32.0,32.0
475,567,271,0,32.0,32.0,frequent,False,False,CAFNet,2.1757125854492188,2.411240100860596
475,567,271,0,32.0,32.0,frequent,False,False,CAFNet-D,0.545582115650177,0.0847273990511894
475,567,271,0,32.0,32.0,frequent,False,False,CAFNet-DG,1.1976343035697936,1.015332479774952
475,567,271,0,32.0,32.0,frequent,False,False,Global popularity,32.0,32.0
475,567,374,0,32.0,32.0,frequent,False,False,CAFNet,2.1757125854492188,1.9478205442428589
475,567,374,0,32.0,32.0,frequent,False,False,CAFNet-D,0.545582115650177,0.0890929624438285
475,567,374,0,32.0,32.0,frequent,False,False,CAFNet-DG,1.1976343035697936,0.8325839951634407
475,567,374,0,32.0,32.0,frequent,False,False,Global popularity,32.0,32.0
475,567,489,0,32.0,32.0,frequent,False,False,CAFNet,2.1757125854492188,1.9632922410964968
